site,Date,ConcLow,ConcHigh,Uncen,ConcAve,Julian,Month,Day,DecYear,MonthSeq,waterYear,SinDY,CosDY
Buck Creek,09/07/2016,0.125,0.125,1,0.125,60820,7,191,2016.519922586521,1999,2016,-0.124850651,-0.992175546
Buck Creek,09/07/2019,0.162,0.162,1,0.162,61915,7,191,2019.518607305936,2035,2019,-0.116646992,-0.993173439
Buck Creek,09/07/2021,0.049,0.049,1,0.049,62646,7,191,2021.518607305936,2059,2021,-0.116646992,-0.993173439
Buck Creek,10/08/2004,0.235,0.235,1,0.235,56469,8,223,2004.607354,1856,2004,-0.624527846,-0.781002541
Buck Creek,10/08/2017,0.105,0.105,1,0.105,61217,8,223,2017.6062785388128,2012,2017,-0.619234758,-0.785205906
Buck Creek,11/08/2009,0.118,0.118,1,0.118,58296,8,224,2009.6090182648402,1916,2009,-0.632659041,-0.77443046
Buck Creek,11/08/2015,0.213,0.213,1,0.213,60487,8,224,2015.6090182648402,1988,2015,-0.632659041,-0.77443046
Buck Creek,12/08/2003,0.104,0.104,1,0.104,56105,8,225,2003.6117579908675,1844,2003,-0.645895853,-0.763425535
Buck Creek,12/08/2014,0.301,0.301,1,0.301,60123,8,225,2014.6117579908675,1976,2014,-0.645895853,-0.763425535
Buck Creek,13/08/2004,0.057,0.057,1,0.057,56472,8,226,2004.6155510018216,1856,2004,-0.663904816,-0.747817086
Buck Creek,13/08/2013,0.21,0.21,1,0.21,59759,8,226,2013.614497716895,1964,2013,-0.658941272,-0.75219439
Buck Creek,14/08/2002,0.385,0.385,1,0.385,55742,8,227,2002.6172374429225,1832,2002,-0.671791433,-0.740740353
Buck Creek,14/08/2004,0.049,0.049,1,0.049,56473,8,227,2004.6182832422587,1856,2004,-0.676644263,-0.736310085
Buck Creek,14/08/2012,0.241,0.241,1,0.241,59395,8,227,2012.6182832422587,1952,2012,-0.676644263,-0.736310085
Buck Creek,15/08/2018,0.274,0.274,1,0.274,61587,8,228,2018.6199771689498,2024,2018,-0.684442527,-0.729066819
Buck Creek,16/08/2011,0.223,0.223,1,0.223,59031,8,229,2011.6227168949772,1940,2011,-0.696890806,-0.717177247
Buck Creek,16/08/2016,0.13,0.13,1,0.13,60858,8,229,2016.623747723133,2000,2016,-0.701521231,-0.712648555
Buck Creek,17/08/2010,0.132,0.132,1,0.132,58667,8,230,2010.6254566210046,1928,2010,-0.709132582,-0.70507516
Buck Creek,17/08/2018,0.26,0.26,1,0.26,61589,8,230,2018.6254566210046,2024,2018,-0.709132582,-0.70507516
Buck Creek,17/08/2021,0.036,0.036,1,0.036,62685,8,230,2021.6254566210046,2060,2021,-0.709132582,-0.70507516
Buck Creek,18/08/2008,0.07,0.07,1,0.07,57938,8,231,2008.6292122040072,1904,2008,-0.725571293,-0.688147004
Buck Creek,18/08/2009,0.144,0.144,1,0.144,58303,8,231,2009.628196347032,1916,2009,-0.721164226,-0.692764144
Buck Creek,18/08/2020,0.286,0.286,1,0.286,62321,8,231,2020.6292122040072,2048,2020,-0.725571293,-0.688147004
Buck Creek,18/08/2021,0.106,0.106,1,0.106,62686,8,231,2021.628196347032,2060,2021,-0.721164226,-0.692764144
Buck Creek,19/08/2008,0.052,0.052,1,0.052,57939,8,232,2008.6319444444443,1904,2008,-0.737277337,-0.675590208
Buck Creek,19/08/2021,0.031,0.031,1,0.031,62687,8,232,2021.6309360730593,2060,2021,-0.732982174,-0.680247847
Buck Creek,02/08/2009,0.069,0.069,1,0.069,58287,8,215,2009.5843607305935,1916,2009,-0.505580021,-0.862779718
Buck Creek,02/08/2011,0.258,0.258,1,0.258,59017,8,215,2011.5843607305935,1940,2011,-0.505580021,-0.862779718
Buck Creek,20/08/2019,0.182,0.182,1,0.182,61957,8,233,2019.6336757990869,2036,2019,-0.744582923,-0.667529977
Buck Creek,21/08/2007,0.374,0.374,1,0.374,57575,8,234,2007.6364155251142,1892,2007,-0.755963036,-0.654614305
Buck Creek,21/08/2018,0.234,0.234,1,0.234,61593,8,234,2018.6364155251142,2024,2018,-0.755963036,-0.654614305
Buck Creek,22/08/2006,0.218,0.218,1,0.218,57211,8,235,2006.6391552511416,1880,2006,-0.767119141,-0.641504655
Buck Creek,22/08/2010,0.182,0.182,1,0.182,58672,8,235,2010.6391552511416,1928,2010,-0.767119141,-0.641504655
Buck Creek,22/08/2017,0.154,0.154,1,0.154,61229,8,235,2017.6391552511416,2012,2017,-0.767119141,-0.641504655
Buck Creek,23/08/2010,0.225,0.225,1,0.225,58673,8,236,2010.641894977169,1928,2010,-0.778047932,-0.628204915
Buck Creek,23/08/2016,0.116,0.116,1,0.116,60865,8,236,2016.642873406193,2000,2016,-0.78189519,-0.623409907
Buck Creek,24/08/2004,0.087,0.087,1,0.087,56483,8,237,2004.6456056466302,1856,2004,-0.792481636,-0.609895775
Buck Creek,24/08/2005,0.286,0.286,1,0.286,56848,8,237,2005.6446347031963,1868,2005,-0.788746171,-0.614719023
Buck Creek,25/08/2015,0.287,0.287,1,0.287,60501,8,238,2015.6473744292236,1988,2015,-0.799210687,-0.601050977
Buck Creek,26/08/2003,0.365,0.365,1,0.365,56119,8,239,2003.6501141552512,1844,2003,-0.80943838,-0.587204827
Buck Creek,26/08/2014,0.151,0.151,1,0.151,60137,8,239,2014.6501141552512,1976,2014,-0.80943838,-0.587204827
Buck Creek,27/08/2002,0.337,0.337,1,0.337,55755,8,240,2002.6528538812786,1832,2002,-0.819426219,-0.573184675
Buck Creek,27/08/2013,0.108,0.108,1,0.108,59773,8,240,2013.6528538812786,1964,2013,-0.819426219,-0.573184675
Buck Creek,28/08/2011,0.335,0.335,1,0.335,59043,8,241,2011.655593607306,1940,2011,-0.829171244,-0.558994676
Buck Creek,28/08/2012,0.224,0.224,1,0.224,59409,8,241,2012.656534608379,1952,2012,-0.832461779,-0.554082472
Buck Creek,29/08/2004,0.093,0.093,1,0.093,56488,8,242,2004.659266848816,1856,2004,-0.841850677,-0.539710514
Buck Creek,29/08/2011,0.417,0.417,1,0.417,59044,8,242,2011.6583333333333,1940,2011,-0.838670568,-0.544639035
Buck Creek,03/08/2010,0.238,0.238,1,0.238,58653,8,216,2010.587100456621,1928,2010,-0.520356448,-0.853949159
Buck Creek,03/08/2021,0.077,0.077,1,0.077,62671,8,216,2021.587100456621,2060,2021,-0.520356448,-0.853949159
Buck Creek,30/08/2004,0.094,0.094,1,0.094,56489,8,243,2004.6619990892532,1856,2004,-0.850991477,-0.5251795
Buck Creek,30/08/2011,0.322,0.322,1,0.322,59045,8,243,2011.6610730593607,1940,2011,-0.847921376,-0.530122006
Buck Creek,31/08/2004,0.054,0.054,1,0.054,56490,8,244,2004.6647313296903,1856,2004,-0.859881485,-0.510493713
Buck Creek,31/08/2005,0.142,0.142,1,0.142,56855,8,244,2005.663812785388,1868,2005,-0.856920926,-0.51544789
Buck Creek,31/08/2010,0.162,0.162,1,0.162,58681,8,244,2010.663812785388,1928,2010,-0.856920926,-0.51544789
Buck Creek,31/08/2021,0.088,0.088,1,0.088,62699,8,244,2021.663812785388,2060,2021,-0.856920926,-0.51544789
Buck Creek,04/08/2009,0.052,0.052,1,0.052,58289,8,217,2009.5898401826485,1916,2009,-0.534978683,-0.844865557
Buck Creek,04/08/2017,0.106,0.106,1,0.106,61211,8,217,2017.5898401826485,2012,2017,-0.534978683,-0.844865557
Buck Creek,04/08/2020,0.169,0.169,1,0.169,62307,8,217,2020.590960837887,2048,2020,-0.540914311,-0.841077707
Buck Creek,05/08/2008,0.147,0.147,1,0.147,57925,8,218,2008.5936930783241,1904,2008,-0.555272823,-0.831668259
Buck Creek,05/08/2020,0.111,0.111,1,0.111,62308,8,218,2020.5936930783241,2048,2020,-0.555272823,-0.831668259
Buck Creek,06/08/2019,0.26,0.26,1,0.26,61943,8,219,2019.5953196347032,2036,2019,-0.563743289,-0.825950061
Buck Creek,07/08/2007,0.405,0.405,1,0.405,57561,8,220,2007.5980593607305,1892,2007,-0.577877137,-0.816123774
Buck Creek,07/08/2018,0.26,0.26,1,0.26,61579,8,220,2018.5980593607305,2024,2018,-0.577877137,-0.816123774
Buck Creek,08/08/2003,0.247,0.247,1,0.247,56101,8,221,2003.600799086758,1844,2003,-0.591839747,-0.806055652
Buck Creek,08/08/2006,0.217,0.217,1,0.217,57197,8,221,2006.600799086758,1880,2006,-0.591839747,-0.806055652
Buck Creek,08/08/2017,0.064,0.064,1,0.064,61215,8,221,2017.600799086758,2012,2017,-0.591839747,-0.806055652
Buck Creek,09/08/2003,0.148,0.148,1,0.148,56102,8,222,2003.6035388127855,1844,2003,-0.605626983,-0.795748677
Buck Creek,09/08/2005,0.325,0.325,1,0.325,56833,8,222,2005.6035388127855,1868,2005,-0.605626983,-0.795748677
Buck Creek,09/08/2016,0.283,0.283,1,0.283,60851,8,222,2016.6046220400729,2000,2016,-0.611028873,-0.79160831
Buck Creek,01/09/2005,0.122,0.122,1,0.122,56856,9,245,2005.6665525114156,1869,2005,-0.865666552,-0.500621035
Buck Creek,01/09/2009,0.049,0.049,1,0.049,58317,9,245,2009.6665525114156,1917,2009,-0.865666552,-0.500621035
Buck Creek,01/09/2020,0.221,0.221,1,0.221,62335,9,245,2020.6674635701274,2049,2020,-0.868518083,-0.495657481
Buck Creek,10/09/2002,0.398,0.398,1,0.398,55769,9,254,2002.691210045662,1833,2002,-0.932548416,-0.361044945
Buck Creek,10/09/2006,0.189,0.189,1,0.189,57230,9,254,2006.691210045662,1881,2006,-0.932548416,-0.361044945
Buck Creek,10/09/2013,0.22,0.22,1,0.22,59787,9,254,2013.691210045662,1965,2013,-0.932548416,-0.361044945
Buck Creek,11/09/2012,0.195,0.195,1,0.195,59423,9,255,2012.6947859744992,1953,2012,-0.940424397,-0.340002874
Buck Creek,11/09/2018,0.109,0.109,1,0.109,61614,9,255,2018.6939497716894,2025,2018,-0.938625044,-0.344939165
Buck Creek,13/09/2011,0.155,0.155,1,0.155,59059,9,257,2011.6994292237443,1941,2011,-0.949942177,-0.312425767
Buck Creek,14/09/2010,0.137,0.137,1,0.137,58695,9,258,2010.7021689497717,1929,2010,-0.955179329,-0.296027785
Buck Creek,14/09/2021,0.106,0.106,1,0.106,62713,9,258,2021.7021689497717,2061,2021,-0.955179329,-0.296027785
Buck Creek,15/09/2009,0.197,0.197,1,0.197,58331,9,259,2009.704908675799,1917,2009,-0.960133441,-0.279542083
Buck Creek,15/09/2020,0.186,0.186,1,0.186,62349,9,259,2020.7057149362477,2049,2020,-0.961537242,-0.274674593
Buck Creek,16/09/2008,0.119,0.119,1,0.119,57967,9,260,2008.7084471766848,1905,2008,-0.966110712,-0.258128053
Buck Creek,17/09/2019,0.188,0.188,1,0.188,61985,9,261,2019.7103881278538,2037,2019,-0.969186755,-0.246327086
Buck Creek,18/09/2007,0.228,0.228,1,0.228,57603,9,262,2007.7131278538814,1893,2007,-0.973283276,-0.229607634
Buck Creek,18/09/2018,0.266,0.266,1,0.266,61621,9,262,2018.7131278538814,2025,2018,-0.973283276,-0.229607634
Buck Creek,19/09/2006,0.178,0.178,1,0.178,57239,9,263,2006.7158675799087,1881,2006,-0.977091391,-0.212820143
Buck Creek,19/09/2017,0.155,0.155,1,0.155,61257,9,263,2017.7158675799087,2013,2017,-0.977091391,-0.212820143
Buck Creek,02/09/2008,0.251,0.251,1,0.251,57953,9,246,2008.6701958105646,1905,2008,-0.876898725,-0.480675177
Buck Creek,02/09/2014,0.23,0.23,1,0.23,60144,9,246,2014.669292237443,1977,2014,-0.874155662,-0.485645836
Buck Creek,02/09/2019,0.059,0.059,1,0.059,61970,9,246,2019.669292237443,2037,2019,-0.874155662,-0.485645836
Buck Creek,20/09/2005,0.251,0.251,1,0.251,56875,9,264,2005.718607305936,1869,2005,-0.980609973,-0.195969589
Buck Creek,20/09/2016,0.237,0.237,1,0.237,60893,9,264,2016.7193761384335,2001,2016,-0.981545202,-0.191230272
Buck Creek,21/09/2004,0.115,0.115,1,0.115,56511,9,265,2004.7221083788706,1857,2004,-0.984683291,-0.174352565
Buck Creek,22/09/2015,0.227,0.227,1,0.227,60529,9,266,2015.7240867579908,1989,2015,-0.986774454,-0.162099282
Buck Creek,23/09/2002,0.312,0.312,1,0.312,55782,9,267,2002.7268264840184,1833,2002,-0.989418525,-0.145089565
Buck Creek,23/09/2003,0.168,0.168,1,0.168,56147,9,267,2003.7268264840184,1845,2003,-0.989418525,-0.145089565
Buck Creek,23/09/2014,0.111,0.111,1,0.111,60165,9,267,2014.7268264840184,1977,2014,-0.989418525,-0.145089565
Buck Creek,23/09/2019,0.141,0.141,1,0.141,61991,9,267,2019.7268264840184,2037,2019,-0.989418525,-0.145089565
Buck Creek,24/09/2002,0.392,0.392,1,0.392,55783,9,268,2002.7295662100457,1833,2002,-0.991769411,-0.128036855
Buck Creek,24/09/2013,0.199,0.199,1,0.199,59801,9,268,2013.7295662100457,1965,2013,-0.991769411,-0.128036855
Buck Creek,25/09/2012,0.13,0.13,1,0.13,59437,9,269,2012.7330373406194,1953,2012,-0.994325776,-0.10637787
Buck Creek,27/09/2002,0.228,0.228,1,0.228,55786,9,271,2002.7377853881278,1833,2002,-0.99705642,-0.076671352
Buck Creek,27/09/2003,0.157,0.157,1,0.157,56151,9,271,2003.7377853881278,1845,2003,-0.99705642,-0.076671352
Buck Creek,27/09/2011,0.125,0.125,1,0.125,59073,9,271,2011.7377853881278,1941,2011,-0.99705642,-0.076671352
Buck Creek,28/09/2002,0.347,0.347,1,0.347,55787,9,272,2002.7405251141552,1833,2002,-0.998228466,-0.059497305
Buck Creek,28/09/2003,0.141,0.141,1,0.141,56152,9,272,2003.7405251141552,1845,2003,-0.998228466,-0.059497305
Buck Creek,28/09/2021,0.038,0.038,1,0.038,62727,9,272,2021.7405251141552,2061,2021,-0.998228466,-0.059497305
Buck Creek,29/09/2003,0.108,0.108,1,0.108,56153,9,273,2003.7432648401827,1845,2003,-0.999104716,-0.042305628
Buck Creek,29/09/2009,0.034,0.034,1,0.034,58345,9,273,2009.7432648401827,1917,2009,-0.999104716,-0.042305628
Buck Creek,29/09/2020,0.134,0.134,1,0.134,62363,9,273,2020.7439663023679,2049,2020,-0.99928147,-0.03790176
Buck Creek,03/09/2014,0.113,0.113,1,0.113,60145,9,247,2014.6720319634703,1977,2014,-0.882385741,-0.47052673
Buck Creek,03/09/2019,0.06,0.06,1,0.06,61971,9,247,2019.6720319634703,2037,2019,-0.882385741,-0.47052673
Buck Creek,30/09/2008,0.146,0.146,1,0.146,57981,9,274,2008.746698542805,1905,2008,-0.999784858,-0.02074218
Buck Creek,30/09/2010,0.152,0.152,1,0.152,58711,9,274,2010.746005,1929,2010,-0.99968491,-0.025101414
Buck Creek,30/09/2015,0.181,0.181,1,0.181,60537,9,274,2015.746005,1989,2015,-0.99968491,-0.025101414
Buck Creek,30/09/2020,0.967,0.967,1,0.967,62364,9,274,2020.746698542805,2049,2020,-0.999784858,-0.02074218
Buck Creek,04/09/2007,0.372,0.372,1,0.372,57589,9,248,2007.6747716894977,1893,2007,-0.89035435,-0.455268196
Buck Creek,04/09/2018,0.252,0.252,1,0.252,61607,9,248,2018.6747716894977,2025,2018,-0.89035435,-0.455268196
Buck Creek,05/09/2006,0.248,0.248,1,0.248,57225,9,249,2006.677511415525,1881,2006,-0.898059128,-0.439874757
Buck Creek,05/09/2017,0.081,0.081,1,0.081,61243,9,249,2017.677511415525,2013,2017,-0.898059128,-0.439874757
Buck Creek,06/09/2005,0.161,0.161,1,0.161,56861,9,250,2005.6802511415526,1869,2005,-0.905497792,-0.424350973
Buck Creek,06/09/2016,0.319,0.319,1,0.319,60879,9,250,2016.6811247723133,2001,2016,-0.907813479,-0.419374161
Buck Creek,07/09/2004,0.12,0.12,1,0.12,56497,9,251,2004.6838570127504,1857,2004,-0.914878826,-0.40372854
Buck Creek,08/09/2015,0.323,0.323,1,0.323,60515,9,252,2015.6857305936073,1989,2015,-0.919568039,-0.39293081
Buck Creek,09/09/2003,0.374,0.374,1,0.374,56133,9,253,2003.6884703196347,1845,2003,-0.926195453,-0.377043741
Buck Creek,09/09/2004,0.051,0.051,1,0.051,56499,9,253,2004.6893214936247,1857,2004,-0.92819866,-0.372085001
Buck Creek,09/09/2006,0.213,0.213,1,0.213,57229,9,253,2006.6884703196347,1881,2006,-0.926195453,-0.377043741
Buck Creek,09/09/2007,0.297,0.297,1,0.297,57594,9,253,2007.6884703196347,1893,2007,-0.926195453,-0.377043741
Buck Creek,09/09/2014,0.235,0.235,1,0.235,60151,9,253,2014.6884703196347,1977,2014,-0.926195453,-0.377043741
North Buck Creek,10/01/2006,0.204,0.204,1,0.204,56987,1,10,2006.0254566210047,1873,2006,0.15926752913192363,0.9872354603458143
North Buck Creek,10/01/2017,0.073,0.073,1,0.073,61005,1,10,2017.0254566210047,2005,2017,0.15926752913191394,0.9872354603458159
North Buck Creek,11/01/2005,0.241,0.241,1,0.241,56623,1,11,2005.028196347032,1861,2005,0.1762375675177652,0.9843476620561564
North Buck Creek,12/01/2016,0.08,0.08,1,0.08,60641,1,12,2016.0308515482695,1993,2016,0.19263427207034825,0.9812706238464123
North Buck Creek,12/01/2018,0.431,0.431,1,0.431,61372,1,12,2018.0309360730594,2017,2018,0.19315538290719636,0.9811681803105797
North Buck Creek,12/01/2020,0.2,0.2,1,0.2,62102,1,12,2020.0308515482695,2041,2020,0.19263427206937117,0.981270624
North Buck Creek,13/01/2004,0.626,0.626,1,0.626,56259,1,13,2004.0335837887067,1849,2004,0.20945070207604388,0.9778192079315339
North Buck Creek,13/01/2015,0.237,0.237,1,0.237,60277,1,13,2015.0336757990867,1981,2015,0.21001596219016216,0.9776979572574244
North Buck Creek,14/01/2003,0.323,0.323,1,0.323,55895,1,14,2003.036415525114,1837,2003,0.22681430920876247,0.9739380211995792
North Buck Creek,14/01/2014,0.349,0.349,1,0.349,59913,1,14,2014.036415525114,1969,2014,0.22681430920875292,0.9739380211995814
North Buck Creek,15/01/2013,0.262,0.262,1,0.262,59549,1,15,2013.0391552511417,1957,2013,0.24354544625601157,0.9698894862859171
North Buck Creek,17/01/2012,0.323,0.323,1,0.323,59185,1,17,2012.0445127504554,1945,2012,0.2760498840634312,0.9611433095582397
North Buck Creek,18/01/2011,0.238,0.238,1,0.238,58821,1,18,2011.0473744292237,1933,2011,0.2932861279575387,0.9560247105319372
North Buck Creek,19/01/2010,0.221,0.221,1,0.221,58457,1,19,2010.050114155251,1921,2010,0.3096990682893374,0.9508346265785215
North Buck Creek,02/01/2013,0.182,0.182,1,0.182,59536,1,2,2013.0035388127853,1957,2013,0.022233184391712187,0.9997528122049991
North Buck Creek,20/01/2009,0.167,0.167,1,0.167,58093,1,20,2009.0528538812785,1909,2009,0.3260202381033452,0.94536279
North Buck Creek,21/01/2020,0.126,0.126,1,0.126,62111,1,21,2020.055441712204,2041,2020,0.3413478948111453,0.939937027
North Buck Creek,21/01/2021,0.144,0.144,1,0.144,62477,1,21,2021.055593607306,2053,2021,0.34224480108593847,0.9396108216328962
North Buck Creek,22/01/2002,0.13,0.13,1,0.13,55538,1,22,2002.0583333333334,1825,2002,0.3583679495455675,0.9335804264970992
North Buck Creek,22/01/2008,0.22,0.22,1,0.22,57729,1,22,2008.0581739526413,1897,2008,0.3574328653696521,0.9339388345890968
North Buck Creek,22/01/2019,0.088,0.088,1,0.088,61747,1,22,2019.0583333333334,2029,2019,0.3583679495458621,0.9335804264969861
North Buck Creek,23/01/2007,0.379,0.379,1,0.379,57365,1,23,2007.0610730593608,1885,2007,0.3743849058470606,0.9272733913328299
North Buck Creek,23/01/2018,0.273,0.273,1,0.273,61383,1,23,2018.0610730593608,2017,2018,0.3743849058470515,0.9272733913328336
North Buck Creek,24/01/2006,0.269,0.269,1,0.269,57001,1,24,2006.063812785388,1873,2006,0.39029092382245334,0.9206915850499644
North Buck Creek,25/01/2005,0.419,0.419,1,0.419,56637,1,25,2005.0665525114155,1861,2005,0.40608129017394523,0.9138369579802866
North Buck Creek,25/01/2017,0.076,0.076,1,0.076,61020,1,25,2017.0665525114155,2005,2017,0.4060812901728777,0.913836958
North Buck Creek,26/01/2016,0.134,0.134,1,0.134,60655,1,26,2016.0691029143898,1993,2016,0.420672447,0.9072125947259663
North Buck Creek,27/01/2004,0.696,0.696,1,0.696,56273,1,27,2004.0718351548269,1849,2004,0.43618397087158384,0.8998575129178493
North Buck Creek,27/01/2015,0.259,0.259,1,0.259,60291,1,27,2015.0720319634704,1981,2015,0.4372963875554076,0.8993174464175543
North Buck Creek,28/01/2003,0.433,0.433,1,0.433,55909,1,28,2003.0747716894978,1837,2003,0.4527118688794147,0.8916568643686357
North Buck Creek,28/01/2014,0.333,0.333,1,0.333,59927,1,28,2014.0747716894978,1969,2014,0.45271186887940595,0.8916568643686401
North Buck Creek,29/01/2013,0.274,0.274,1,0.274,59563,1,29,2013.0775114155251,1957,2013,0.4679932019063279,0.8837320651472724
North Buck Creek,03/01/2012,0.316,0.316,1,0.316,59171,1,3,2012.0062613843352,1945,2012,0.03933129,0.9992262254342382
North Buck Creek,31/01/2012,0.389,0.389,1,0.389,59199,1,31,2012.0827641165756,1945,2012,0.49689947379780774,0.8678081083623624
North Buck Creek,04/01/2011,0.19,0.19,1,0.19,58807,1,4,2011.0090182648403,1933,2011,0.056633112,0.9983950573897034
North Buck Creek,05/01/2010,0.153,0.153,1,0.153,58443,1,5,2010.0117579908676,1921,2010,0.073810451,0.9972722884605321
North Buck Creek,05/01/2021,0.097,0.097,1,0.097,62461,1,5,2021.0117579908676,2053,2021,0.073810451,0.9972722884605327
North Buck Creek,06/01/2009,0.116,0.116,1,0.116,58079,1,6,2009.014497716895,1909,2009,0.090965918,0.995854006
North Buck Creek,07/01/2020,0.092,0.092,1,0.092,62097,1,7,2020.0171903460837,2041,2020,0.10780024132269872,0.9941725745416476
North Buck Creek,08/01/2002,0.136,0.136,1,0.136,55524,1,8,2002.0199771689497,1825,2002,0.12519091171478103,0.9921326703742912
North Buck Creek,08/01/2008,0.371,0.371,1,0.371,57715,1,8,2008.019922586521,1897,2008,0.12485065095763347,0.9921755464409789
North Buck Creek,08/01/2019,0.062,0.062,1,0.062,61733,1,8,2019.0199771689497,2029,2019,0.1251909117150941,0.9921326703742517
North Buck Creek,09/01/2007,0.328,0.328,1,0.328,57351,1,9,2007.022716894977,1885,2007,0.1422502963381232,0.9898307194625332
North Buck Creek,09/01/2018,0.125,0.125,1,0.125,61369,1,9,2018.022716894977,2017,2018,0.1422502963381135,0.9898307194625346
North Buck Creek,11/10/2007,0.034,0.034,1,0.034,57626,10,285,2007.7761415525115,1894,2008,-0.986540904,0.1635146598827358
North Buck Creek,15/10/2003,0.084,0.084,1,0.084,56169,10,289,2003.787100456621,1846,2004,-0.972952898,0.2310035884211028
North Buck Creek,16/10/2002,0.239,0.239,1,0.239,55805,10,290,2002.7898401826485,1834,2003,-0.968832398,0.24771714750857268
North Buck Creek,16/10/2011,0.029,0.029,1,0.029,59092,10,290,2011.7898401826485,1942,2012,-0.968832398,0.24771714750728324
North Buck Creek,16/10/2014,0.049,0.049,1,0.049,60188,10,290,2014.7898401826485,1978,2015,-0.968832398,0.24771714750744087
North Buck Creek,17/10/2006,0.029,0.029,1,0.029,57267,10,291,2006.7925799086759,1882,2007,-0.964424811,0.2643573026552118
North Buck Creek,19/10/2007,0.15,0.15,1,0.15,57634,10,293,2007.7980593607306,1894,2008,-0.954753689,0.2973977010057762
North Buck Creek,21/10/2003,0.034,0.034,1,0.034,56175,10,295,2003.8035388127853,1846,2004,-0.943950995,0.33008562403966446
North Buck Creek,24/10/2007,0.077,0.077,1,0.077,57639,10,298,2007.8117579908676,1894,2008,-0.925653625,0.37837199549502026
North Buck Creek,25/10/2011,0.029,0.029,1,0.029,59101,10,299,2011.814497716895,1942,2012,-0.919003427,0.39424954112078375
